order_id,supplier_id,supplier_name,supplier_risk,product_id,product_name,category,order_date,planned_delivery,actual_delivery,planned_lead_days,actual_lead_days,on_time_delivery,quantity_ordered,defect_quantity,defect_rate,unit_price_eur,total_value_eur,invoice_match
PO-10747,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-02-24,2023-03-04,2023-03-04,8,8,True,346,30,0.0867,17.28,5978.88,True
PO-10748,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2024-03-19,2024-03-24,2024-03-24,5,5,True,242,2,0.0083,61.94,14989.48,True
PO-10749,SUP-005,Krause Logistik KG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-05-25,2023-05-31,2023-06-07,6,13,False,357,15,0.042,52.49,18738.93,False
PO-10750,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2024-11-03,2024-11-14,2024-11-14,11,11,True,146,23,0.1575,49.4,7212.4,True
PO-10751,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-04-05,2023-04-17,2023-04-17,12,12,True,120,14,0.1167,30.2,3624.0,True
PO-10752,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2024-01-07,2024-01-16,2024-01-16,9,9,True,205,9,0.0439,24.17,4954.85,True
PO-10753,SUP-001,Schmidt Metallteile GmbH,low,FIXT-001,Push-Fit Connector,Fittings,2023-01-19,2023-01-23,2023-01-23,4,4,True,436,6,0.0138,70.2,30607.2,True
PO-10754,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-08-25,2023-08-30,2023-09-04,5,10,False,485,16,0.033,12.02,5829.7,True
PO-10755,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-07-17,2023-07-27,2023-07-27,10,10,True,136,8,0.0588,68.02,9250.72,True
PO-10756,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-04-28,2023-05-08,2023-05-08,10,10,True,364,0,0.0,46.85,17053.4,True
PO-10757,SUP-007,Hoffmann Global Supply,high,FIXT-002,Elbow 90deg 15mm,Fittings,2024-09-03,2024-09-19,2024-09-19,16,16,True,472,90,0.1907,74.04,34946.88,True
PO-10758,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2024-02-28,2024-03-13,2024-03-15,14,16,False,246,41,0.1667,7.26,1785.96,False
PO-10759,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2024-10-25,2024-11-06,2024-11-09,12,15,False,106,2,0.0189,57.61,6106.66,True
PO-10760,SUP-003,Müller Rohre & Armaturen,low,VALV-001,"Ball Valve 1/2""",Valves,2023-10-06,2023-10-11,2023-10-11,5,5,True,337,10,0.0297,38.12,12846.44,True
PO-10761,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-12-26,2025-01-03,2025-01-03,8,8,True,125,2,0.016,60.7,7587.5,True
PO-10762,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-14,2024-01-23,2024-01-28,9,14,False,391,37,0.0946,39.26,15350.66,True
PO-10763,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-11-09,2024-11-16,2024-11-16,7,7,True,477,44,0.0922,39.63,18903.51,True
PO-10764,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2024-05-22,2024-06-03,2024-06-05,12,14,False,250,48,0.192,22.63,5657.5,True
PO-10765,SUP-005,Krause Logistik KG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-06-07,2023-06-15,2023-06-15,8,8,True,458,7,0.0153,75.84,34734.72,True
PO-10766,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-02-08,2024-02-22,2024-02-27,14,19,False,137,20,0.146,13.96,1912.52,False
PO-10767,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2024-09-11,2024-09-19,2024-09-24,8,13,False,445,34,0.0764,44.91,19984.95,True
PO-10768,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-01-17,2023-01-30,2023-01-30,13,13,True,301,29,0.0963,33.92,10209.92,False
PO-10769,SUP-002,Fischer Kunststoff AG,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-02-14,2023-02-22,2023-02-22,8,8,True,467,1,0.0021,71.93,33591.31,True
PO-10770,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2024-05-29,2024-06-06,2024-06-06,8,8,True,100,1,0.01,8.49,849.0,True
PO-10771,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2024-01-11,2024-01-26,2024-01-28,15,17,False,101,8,0.0792,20.12,2032.12,True
PO-10772,SUP-003,Müller Rohre & Armaturen,low,FIXT-001,Push-Fit Connector,Fittings,2024-12-23,2024-12-28,2024-12-28,5,5,True,53,0,0.0,74.41,3943.73,True
PO-10773,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2024-11-18,2024-11-25,2024-11-25,7,7,True,105,8,0.0762,44.24,4645.2,True
PO-10774,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2024-10-28,2024-11-01,2024-11-01,4,4,True,281,7,0.0249,21.67,6089.27,True
PO-10775,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2023-03-07,2023-03-15,2023-03-15,8,8,True,71,5,0.0704,27.59,1958.89,True
PO-10776,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2024-12-28,2025-01-04,2025-01-04,7,7,True,88,0,0.0,6.84,601.92,True
PO-10777,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2023-12-19,2023-12-25,2023-12-25,6,6,True,385,0,0.0,49.47,19045.95,True
PO-10778,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-04-27,2023-05-05,2023-05-05,8,8,True,211,0,0.0,39.18,8266.98,True
PO-10779,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-03-11,2023-03-17,2023-03-22,6,11,False,490,21,0.0429,6.85,3356.5,True
PO-10780,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2024-07-10,2024-07-26,2024-07-30,16,20,False,287,46,0.1603,66.51,19088.37,True
PO-10781,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-04,2024-01-08,2024-01-08,4,4,True,98,1,0.0102,55.83,5471.34,True
PO-10782,SUP-007,Hoffmann Global Supply,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-06-15,2023-06-30,2023-07-07,15,22,False,292,31,0.1062,26.64,7778.88,True
PO-10783,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2023-03-23,2023-04-02,2023-04-09,10,17,False,407,35,0.086,14.51,5905.57,True
PO-10784,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2024-01-10,2024-01-14,2024-01-14,4,4,True,197,0,0.0,54.15,10667.55,True
PO-10785,SUP-003,Müller Rohre & Armaturen,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-05-08,2023-05-15,2023-05-15,7,7,True,102,1,0.0098,13.52,1379.04,True
PO-10786,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-08-12,2023-08-19,2023-08-19,7,7,True,196,5,0.0255,63.21,12389.16,True
PO-10787,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-01-03,2023-01-08,2023-01-08,5,5,True,146,0,0.0,84.85,12388.1,True
PO-10788,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2023-04-12,2023-04-27,2023-05-02,15,20,False,160,20,0.125,55.82,8931.2,True
PO-10789,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2024-09-06,2024-09-20,2024-09-20,14,14,True,133,9,0.0677,5.8,771.4,True
PO-10790,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2024-08-03,2024-08-14,2024-08-14,11,11,True,237,44,0.1857,67.2,15926.4,True
PO-10791,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-03-26,2023-04-06,2023-04-08,11,13,False,436,30,0.0688,41.92,18277.12,True
PO-10792,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-08-18,2023-08-26,2023-08-26,8,8,True,121,8,0.0661,30.8,3726.8,True
PO-10793,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-09-16,2023-09-26,2023-09-26,10,10,True,425,20,0.0471,83.6,35530.0,True
PO-10794,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-03-31,2023-04-06,2023-04-06,6,6,True,407,14,0.0344,71.7,29181.9,True
PO-10795,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-04-30,2024-05-06,2024-05-06,6,6,True,496,35,0.0706,4.56,2261.76,True
PO-10796,SUP-006,Bauer Präzisionsteile,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-05-12,2024-05-15,2024-05-15,3,3,True,314,9,0.0287,10.04,3152.56,True
PO-10797,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2023-03-25,2023-04-02,2023-04-09,8,15,False,376,31,0.0824,50.99,19172.24,False
PO-10798,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-11-08,2024-11-21,2024-11-21,13,13,True,274,15,0.0547,47.16,12921.84,True
PO-10799,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-06-24,2024-07-02,2024-07-02,8,8,True,269,18,0.0669,61.54,16554.26,True
PO-10800,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-10-10,2023-10-18,2023-10-20,8,10,False,122,11,0.0902,73.33,8946.26,True
PO-10801,SUP-004,Weber International Ltd.,high,PIPE-001,Copper Pipe 15mm,Pipes,2024-11-24,2024-12-05,2024-12-05,11,11,True,174,27,0.1552,29.09,5061.66,True
PO-10802,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-01-02,2023-01-10,2023-01-10,8,8,True,152,4,0.0263,80.9,12296.8,False
PO-10803,SUP-003,Müller Rohre & Armaturen,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-04-27,2023-05-02,2023-05-02,5,5,True,308,2,0.0065,61.26,18868.08,True
PO-10804,SUP-004,Weber International Ltd.,high,FIXT-001,Push-Fit Connector,Fittings,2024-03-24,2024-04-06,2024-04-06,13,13,True,73,13,0.1781,43.8,3197.4,True
PO-10805,SUP-001,Schmidt Metallteile GmbH,low,VALV-001,"Ball Valve 1/2""",Valves,2023-07-26,2023-08-01,2023-08-01,6,6,True,316,6,0.019,71.2,22499.2,True
PO-10806,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-02-01,2024-02-08,2024-02-11,7,10,False,152,0,0.0,77.26,11743.52,True
PO-10807,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2024-12-16,2025-01-01,2025-01-01,16,16,True,210,27,0.1286,11.04,2318.4,True
PO-10808,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2024-10-05,2024-10-20,2024-10-20,15,15,True,337,20,0.0593,58.34,19660.58,True
PO-10809,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-002,Elbow 90deg 15mm,Fittings,2023-11-06,2023-11-14,2023-11-14,8,8,True,129,10,0.0775,37.39,4823.31,True
PO-10810,SUP-006,Bauer Präzisionsteile,low,SEAL-002,Press Fitting Seal,Seals,2024-09-10,2024-09-13,2024-09-13,3,3,True,230,0,0.0,47.46,10915.8,True
PO-10811,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-04-08,2024-04-15,2024-04-15,7,7,True,115,7,0.0609,58.36,6711.4,True
PO-10812,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2024-08-24,2024-09-07,2024-09-07,14,14,True,237,39,0.1646,49.48,11726.76,True
PO-10813,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-06-25,2023-07-02,2023-07-02,7,7,True,402,27,0.0672,83.81,33691.62,True
PO-10814,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-10-24,2023-11-06,2023-11-06,13,13,True,131,16,0.1221,34.08,4464.48,True
PO-10815,SUP-007,Hoffmann Global Supply,high,VALV-002,Pressure Relief Valve,Valves,2024-01-24,2024-02-07,2024-02-10,14,17,False,220,38,0.1727,16.92,3722.4,True
PO-10816,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2023-04-10,2023-04-15,2023-04-15,5,5,True,234,1,0.0043,2.81,657.54,True
PO-10817,SUP-006,Bauer Präzisionsteile,low,SEAL-002,Press Fitting Seal,Seals,2024-11-12,2024-11-15,2024-11-15,3,3,True,309,1,0.0032,54.21,16750.89,True
PO-10818,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-09-27,2023-10-07,2023-10-07,10,10,True,111,0,0.0,16.85,1870.35,True
PO-10819,SUP-002,Fischer Kunststoff AG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2024-06-15,2024-06-23,2024-06-25,8,10,False,245,16,0.0653,36.63,8974.35,True
PO-10820,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2023-04-08,2023-04-16,2023-04-22,8,14,False,186,13,0.0699,7.6,1413.6,True
PO-10821,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-01-29,2023-02-07,2023-02-07,9,9,True,302,10,0.0331,9.79,2956.58,True
PO-10822,SUP-006,Bauer Präzisionsteile,low,VALV-002,Pressure Relief Valve,Valves,2024-06-20,2024-06-25,2024-06-25,5,5,True,349,0,0.0,13.86,4837.14,False
PO-10823,SUP-006,Bauer Präzisionsteile,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-06-21,2023-06-26,2023-06-26,5,5,True,179,2,0.0112,22.61,4047.19,True
PO-10824,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-11-26,2023-12-05,2023-12-05,9,9,True,211,1,0.0047,55.08,11621.88,True
PO-10825,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2024-02-01,2024-02-17,2024-02-17,16,16,True,175,12,0.0686,73.36,12838.0,True
PO-10826,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-12-16,2024-12-20,2024-12-20,4,4,True,60,1,0.0167,54.48,3268.8,True
PO-10827,SUP-008,Schneider Dichtungen GmbH,medium,VALV-002,Pressure Relief Valve,Valves,2024-07-11,2024-07-20,2024-07-20,9,9,True,163,2,0.0123,30.98,5049.74,True
PO-10828,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-11-25,2023-12-04,2023-12-04,9,9,True,330,11,0.0333,57.31,18912.3,False
PO-10829,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-07-05,2024-07-11,2024-07-11,6,6,True,132,0,0.0,45.24,5971.68,True
PO-10830,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2023-08-17,2023-08-23,2023-08-23,6,6,True,65,1,0.0154,69.58,4522.7,True
PO-10831,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-11-19,2024-11-26,2024-11-26,7,7,True,318,17,0.0535,4.91,1561.38,False
PO-10832,SUP-002,Fischer Kunststoff AG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-04-27,2023-05-05,2023-05-05,8,8,True,254,12,0.0472,84.64,21498.56,True
PO-10833,SUP-006,Bauer Präzisionsteile,low,PIPE-002,Steel Pipe 22mm,Pipes,2024-01-04,2024-01-08,2024-01-08,4,4,True,215,5,0.0233,2.56,550.4,True
PO-10834,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2024-03-21,2024-04-01,2024-04-08,11,18,False,199,19,0.0955,40.71,8101.29,True
PO-10835,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-07-16,2024-07-21,2024-07-21,5,5,True,153,3,0.0196,10.68,1634.04,True
PO-10836,SUP-005,Krause Logistik KG,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-09-08,2023-09-14,2023-09-17,6,9,False,458,32,0.0699,78.94,36154.52,True
PO-10837,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2024-09-23,2024-09-28,2024-09-28,5,5,True,481,13,0.027,54.57,26248.17,True
PO-10838,SUP-001,Schmidt Metallteile GmbH,low,VALV-002,Pressure Relief Valve,Valves,2024-04-04,2024-04-08,2024-04-08,4,4,True,170,5,0.0294,61.7,10489.0,True
PO-10839,SUP-007,Hoffmann Global Supply,high,FIXT-001,Push-Fit Connector,Fittings,2024-12-22,2025-01-05,2025-01-05,14,14,True,342,67,0.1959,22.98,7859.16,True
PO-10840,SUP-004,Weber International Ltd.,high,VALV-001,"Ball Valve 1/2""",Valves,2024-05-17,2024-05-29,2024-06-02,12,16,False,192,8,0.0417,36.42,6992.64,False
PO-10841,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-07-11,2023-07-20,2023-07-20,9,9,True,264,22,0.0833,84.83,22395.12,True
PO-10842,SUP-005,Krause Logistik KG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-05-20,2024-05-27,2024-05-27,7,7,True,353,21,0.0595,6.2,2188.6,True
PO-10843,SUP-001,Schmidt Metallteile GmbH,low,FIXT-002,Elbow 90deg 15mm,Fittings,2024-08-21,2024-08-25,2024-08-25,4,4,True,454,2,0.0044,72.15,32756.1,True
PO-10844,SUP-004,Weber International Ltd.,high,VALV-002,Pressure Relief Valve,Valves,2024-06-23,2024-07-04,2024-07-04,11,11,True,428,80,0.1869,9.71,4155.88,True
PO-10845,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-09-05,2023-09-17,2023-09-17,12,12,True,207,38,0.1836,14.7,3042.9,True
PO-10846,SUP-003,Müller Rohre & Armaturen,low,PIPE-001,Copper Pipe 15mm,Pipes,2024-12-28,2025-01-04,2025-01-04,7,7,True,143,5,0.035,35.47,5072.21,True
PO-10847,SUP-003,Müller Rohre & Armaturen,low,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-12,2024-01-18,2024-01-18,6,6,True,76,2,0.0263,79.41,6035.16,True
PO-10848,SUP-005,Krause Logistik KG,medium,VALV-002,Pressure Relief Valve,Valves,2023-12-07,2023-12-13,2023-12-13,6,6,True,366,25,0.0683,8.46,3096.36,True
PO-10849,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-03-29,2024-04-06,2024-04-08,8,10,False,50,4,0.08,16.72,836.0,True
PO-10850,SUP-001,Schmidt Metallteile GmbH,low,PIPE-001,Copper Pipe 15mm,Pipes,2024-01-06,2024-01-12,2024-01-12,6,6,True,310,3,0.0097,50.76,15735.6,False
PO-10851,SUP-006,Bauer Präzisionsteile,low,VALV-001,"Ball Valve 1/2""",Valves,2024-04-12,2024-04-17,2024-04-17,5,5,True,153,0,0.0,64.66,9892.98,True
PO-10852,SUP-004,Weber International Ltd.,high,SEAL-002,Press Fitting Seal,Seals,2024-05-12,2024-05-23,2024-05-23,11,11,True,88,16,0.1818,81.96,7212.48,True
PO-10853,SUP-008,Schneider Dichtungen GmbH,medium,SEAL-001,EPDM O-Ring Pack,Seals,2023-06-21,2023-06-29,2023-07-02,8,11,False,126,11,0.0873,81.77,10303.02,True
PO-10854,SUP-001,Schmidt Metallteile GmbH,low,SEAL-001,EPDM O-Ring Pack,Seals,2023-11-21,2023-11-26,2023-11-26,5,5,True,379,1,0.0026,74.58,28265.82,True
PO-10855,SUP-002,Fischer Kunststoff AG,medium,FIXT-001,Push-Fit Connector,Fittings,2023-03-01,2023-03-10,2023-03-10,9,9,True,78,0,0.0,65.11,5078.58,True
PO-10856,SUP-001,Schmidt Metallteile GmbH,low,FIXT-001,Push-Fit Connector,Fittings,2024-02-05,2024-02-11,2024-02-11,6,6,True,235,3,0.0128,46.69,10972.15,True
PO-10857,SUP-007,Hoffmann Global Supply,high,SEAL-002,Press Fitting Seal,Seals,2024-08-11,2024-08-26,2024-08-26,15,15,True,287,31,0.108,7.07,2029.09,True
PO-10858,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-01-17,2023-01-27,2023-01-27,10,10,True,169,5,0.0296,42.63,7204.47,True
PO-10859,SUP-002,Fischer Kunststoff AG,medium,SEAL-002,Press Fitting Seal,Seals,2024-06-06,2024-06-15,2024-06-15,9,9,True,494,15,0.0304,40.51,20011.94,False
PO-10860,SUP-008,Schneider Dichtungen GmbH,medium,VALV-001,"Ball Valve 1/2""",Valves,2023-01-16,2023-01-25,2023-01-25,9,9,True,290,9,0.031,57.97,16811.3,True
PO-10861,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-05-14,2023-05-24,2023-05-24,10,10,True,115,7,0.0609,8.82,1014.3,True
PO-10862,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2023-04-13,2023-04-24,2023-04-24,11,11,True,150,22,0.1467,19.41,2911.5,False
PO-10863,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2024-05-20,2024-05-28,2024-05-31,8,11,False,80,7,0.0875,28.84,2307.2,True
PO-10864,SUP-001,Schmidt Metallteile GmbH,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-08-20,2023-08-25,2023-08-25,5,5,True,158,4,0.0253,50.62,7997.96,True
PO-10865,SUP-004,Weber International Ltd.,high,PIPE-002,Steel Pipe 22mm,Pipes,2023-02-06,2023-02-18,2023-02-18,12,12,True,276,14,0.0507,84.1,23211.6,True
PO-10866,SUP-003,Müller Rohre & Armaturen,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-02-22,2023-03-01,2023-03-01,7,7,True,316,9,0.0285,68.69,21706.04,True
PO-10867,SUP-007,Hoffmann Global Supply,high,VALV-001,"Ball Valve 1/2""",Valves,2024-01-31,2024-02-16,2024-02-22,16,22,False,214,23,0.1075,64.9,13888.6,True
PO-10868,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-09-28,2023-10-06,2023-10-06,8,8,True,328,17,0.0518,72.58,23806.24,True
PO-10869,SUP-002,Fischer Kunststoff AG,medium,VALV-001,"Ball Valve 1/2""",Valves,2024-10-09,2024-10-16,2024-10-19,7,10,False,488,1,0.002,10.36,5055.68,True
PO-10870,SUP-001,Schmidt Metallteile GmbH,low,VALV-001,"Ball Valve 1/2""",Valves,2024-01-30,2024-02-05,2024-02-05,6,6,True,372,0,0.0,6.65,2473.8,True
PO-10871,SUP-007,Hoffmann Global Supply,high,PIPE-001,Copper Pipe 15mm,Pipes,2023-01-21,2023-02-05,2023-02-05,15,15,True,260,25,0.0962,57.42,14929.2,True
PO-10872,SUP-008,Schneider Dichtungen GmbH,medium,PIPE-002,Steel Pipe 22mm,Pipes,2023-05-31,2023-06-08,2023-06-08,8,8,True,383,7,0.0183,39.63,15178.29,True
PO-10873,SUP-005,Krause Logistik KG,medium,PIPE-002,Steel Pipe 22mm,Pipes,2024-10-19,2024-10-25,2024-10-25,6,6,True,290,24,0.0828,7.0,2030.0,True
PO-10874,SUP-006,Bauer Präzisionsteile,low,FIXT-002,Elbow 90deg 15mm,Fittings,2023-03-08,2023-03-11,2023-03-11,3,3,True,448,3,0.0067,51.46,23054.08,True
PO-10875,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2024-03-03,2024-03-15,2024-03-15,12,12,True,375,10,0.0267,27.02,10132.5,True
PO-10876,SUP-005,Krause Logistik KG,medium,SEAL-002,Press Fitting Seal,Seals,2023-10-07,2023-10-14,2023-10-14,7,7,True,96,6,0.0625,2.68,257.28,True
PO-10877,SUP-002,Fischer Kunststoff AG,medium,VALV-002,Pressure Relief Valve,Valves,2023-11-09,2023-11-18,2023-11-23,9,14,False,248,22,0.0887,35.71,8856.08,True
PO-10878,SUP-003,Müller Rohre & Armaturen,low,VALV-002,Pressure Relief Valve,Valves,2024-08-27,2024-09-02,2024-09-02,6,6,True,259,8,0.0309,28.53,7389.27,True
PO-10879,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2023-11-05,2023-11-10,2023-11-10,5,5,True,354,7,0.0198,24.61,8711.94,True
PO-10880,SUP-002,Fischer Kunststoff AG,medium,PIPE-001,Copper Pipe 15mm,Pipes,2023-10-20,2023-10-28,2023-10-28,8,8,True,473,17,0.0359,18.21,8613.33,True
PO-10881,SUP-006,Bauer Präzisionsteile,low,FIXT-001,Push-Fit Connector,Fittings,2024-04-30,2024-05-04,2024-05-04,4,4,True,161,3,0.0186,44.01,7085.61,False
PO-10882,SUP-004,Weber International Ltd.,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-01-02,2024-01-14,2024-01-14,12,12,True,132,17,0.1288,55.65,7345.8,True
PO-10883,SUP-007,Hoffmann Global Supply,high,SEAL-001,EPDM O-Ring Pack,Seals,2024-12-01,2024-12-17,2024-12-20,16,19,False,452,68,0.1504,63.59,28742.68,True
PO-10884,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2023-08-22,2023-08-30,2023-08-30,8,8,True,157,14,0.0892,48.44,7605.08,True
PO-10885,SUP-003,Müller Rohre & Armaturen,low,SEAL-002,Press Fitting Seal,Seals,2023-03-15,2023-03-22,2023-03-22,7,7,True,196,5,0.0255,53.62,10509.52,True
PO-10886,SUP-001,Schmidt Metallteile GmbH,low,SEAL-002,Press Fitting Seal,Seals,2024-01-29,2024-02-04,2024-02-04,6,6,True,308,5,0.0162,18.22,5611.76,True
PO-10887,SUP-004,Weber International Ltd.,high,FIXT-002,Elbow 90deg 15mm,Fittings,2024-09-10,2024-09-23,2024-09-29,13,19,False,428,79,0.1846,31.38,13430.64,True
PO-10888,SUP-001,Schmidt Metallteile GmbH,low,PIPE-002,Steel Pipe 22mm,Pipes,2023-08-24,2023-08-30,2023-08-30,6,6,True,295,9,0.0305,32.58,9611.1,True
PO-10889,SUP-008,Schneider Dichtungen GmbH,medium,FIXT-001,Push-Fit Connector,Fittings,2024-04-24,2024-05-04,2024-05-09,10,15,False,338,4,0.0118,39.17,13239.46,True
